Uniqueid,Word,Condition,Listnum,Spatial_Input_Order,Temporal_Input_Position,Spatial_Recall_Order,Initial_RT_Time,Length,Correct,Distance_From_Correct,Order_Type,Serial_Pos_Encoded,Word_Reading,Output_Rank,List_Type
A204K98WHPRQPW:3UNH76FOCTCYGDO46BXBMKLEC8EMYH,BROOM,"temporal, read silently, Fixed",24,4,3,4,35.5765,12,0,1,Temporal,3,Silent,3,Fixed
A204K98WHPRQPW:3UNH76FOCTCYGDO46BXBMKLEC8EMYH,CHIN,"temporal, read silently, Fixed",24,7,4,7,44.127,12,0,3,Temporal,4,Silent,4,Fixed
A204K98WHPRQPW:3UNH76FOCTCYGDO46BXBMKLEC8EMYH,DOG,"temporal, read silently, Fixed",24,1,5,1,51.01469999980927,12,0,4,Temporal,5,Silent,5,Fixed
A204K98WHPRQPW:3UNH76FOCTCYGDO46BXBMKLEC8EMYH,GATE,"temporal, read silently, Fixed",24,2,6,2,56.42569999980927,12,0,4,Temporal,6,Silent,6,Fixed
A204K98WHPRQPW:3UNH76FOCTCYGDO46BXBMKLEC8EMYH,GEESE,"temporal, read silently, Fixed",24,5,7,5,64.6715,12,0,2,Temporal,7,Silent,7,Fixed
A204K98WHPRQPW:3UNH76FOCTCYGDO46BXBMKLEC8EMYH,GRASS,"temporal, read silently, Fixed",24,12,8,12,72.09639999961853,12,0,4,Temporal,8,Silent,8,Fixed
A204K98WHPRQPW:3UNH76FOCTCYGDO46BXBMKLEC8EMYH,JAR,"temporal, read silently, Fixed",24,9,9,9,78.2161,12,1,0,Temporal,9,Silent,9,Fixed
A204K98WHPRQPW:3UNH76FOCTCYGDO46BXBMKLEC8EMYH,PIT,"temporal, read silently, Fixed",24,6,10,6,84.8165,12,0,4,Temporal,10,Silent,10,Fixed
A204K98WHPRQPW:3UNH76FOCTCYGDO46BXBMKLEC8EMYH,POOL,"temporal, read silently, Fixed",24,3,11,3,90.6801,12,0,8,Temporal,11,Silent,11,Fixed
A204K98WHPRQPW:3UNH76FOCTCYGDO46BXBMKLEC8EMYH,WORM,"temporal, read silently, Fixed",24,8,12,8,93.5255,12,0,4,Temporal,12,Silent,12,Fixed
A204K98WHPRQPW:3UNH76FOCTCYGDO46BXBMKLEC8EMYH,APE,"temporal, read silently, Fixed",25,3,1,3,16.341800000190734,12,0,2,Temporal,1,Silent,1,Fixed
A204K98WHPRQPW:3UNH76FOCTCYGDO46BXBMKLEC8EMYH,ARK,"temporal, read silently, Fixed",25,11,2,11,21.174400000572206,12,0,9,Temporal,2,Silent,2,Fixed
A204K98WHPRQPW:3UNH76FOCTCYGDO46BXBMKLEC8EMYH,BROOM,"temporal, read silently, Fixed",25,2,3,2,26.77710000038147,12,0,1,Temporal,3,Silent,3,Fixed
A204K98WHPRQPW:3UNH76FOCTCYGDO46BXBMKLEC8EMYH,CHIN,"temporal, read silently, Fixed",25,7,4,7,32.0814,12,0,3,Temporal,4,Silent,4,Fixed
A204K98WHPRQPW:3UNH76FOCTCYGDO46BXBMKLEC8EMYH,DOG,"temporal, read silently, Fixed",25,10,5,10,45.37660000038147,12,0,5,Temporal,5,Silent,5,Fixed
A204K98WHPRQPW:3UNH76FOCTCYGDO46BXBMKLEC8EMYH,GATE,"temporal, read silently, Fixed",25,12,6,12,50.7985,12,0,6,Temporal,6,Silent,6,Fixed
A204K98WHPRQPW:3UNH76FOCTCYGDO46BXBMKLEC8EMYH,GEESE,"temporal, read silently, Fixed",25,9,7,9,56.40090000057221,12,0,2,Temporal,7,Silent,7,Fixed
A204K98WHPRQPW:3UNH76FOCTCYGDO46BXBMKLEC8EMYH,GRASS,"temporal, read silently, Fixed",25,4,8,4,63.5249,12,0,4,Temporal,8,Silent,8,Fixed
A204K98WHPRQPW:3UNH76FOCTCYGDO46BXBMKLEC8EMYH,JAR,"temporal, read silently, Fixed",25,1,9,1,69.33569999980926,12,0,8,Temporal,9,Silent,9,Fixed
A204K98WHPRQPW:3UNH76FOCTCYGDO46BXBMKLEC8EMYH,PIT,"temporal, read silently, Fixed",25,6,10,6,75.3109,12,0,4,Temporal,10,Silent,10,Fixed
A204K98WHPRQPW:3UNH76FOCTCYGDO46BXBMKLEC8EMYH,POOL,"temporal, read silently, Fixed",25,8,11,8,84.77680000019073,12,0,3,Temporal,11,Silent,11,Fixed
A204K98WHPRQPW:3UNH76FOCTCYGDO46BXBMKLEC8EMYH,WORM,"temporal, read silently, Fixed",25,5,12,5,92.6074,12,0,7,Temporal,12,Silent,12,Fixed
A204K98WHPRQPW:3UNH76FOCTCYGDO46BXBMKLEC8EMYH,APE,"temporal, read silently, Fixed",26,3,1,3,21.78810000038147,12,0,2,Temporal,1,Silent,1,Fixed
A204K98WHPRQPW:3UNH76FOCTCYGDO46BXBMKLEC8EMYH,ARK,"temporal, read silently, Fixed",26,6,2,6,29.7405,12,0,4,Temporal,2,Silent,2,Fixed
A204K98WHPRQPW:3UNH76FOCTCYGDO46BXBMKLEC8EMYH,BROOM,"temporal, read silently, Fixed",26,7,3,7,36.75810000038147,12,0,4,Temporal,3,Silent,3,Fixed
A204K98WHPRQPW:3UNH76FOCTCYGDO46BXBMKLEC8EMYH,CHIN,"temporal, read silently, Fixed",26,5,4,5,48.11010000038147,12,0,1,Temporal,4,Silent,4,Fixed
A204K98WHPRQPW:3UNH76FOCTCYGDO46BXBMKLEC8EMYH,DOG,"temporal, read silently, Fixed",26,12,5,12,56.811699999809264,12,0,7,Temporal,5,Silent,5,Fixed
A204K98WHPRQPW:3UNH76FOCTCYGDO46BXBMKLEC8EMYH,GATE,"temporal, read silently, Fixed",26,1,6,1,64.275,12,0,5,Temporal,6,Silent,6,Fixed
A204K98WHPRQPW:3UNH76FOCTCYGDO46BXBMKLEC8EMYH,GEESE,"temporal, read silently, Fixed",26,4,7,4,71.89430000019074,12,0,3,Temporal,7,Silent,7,Fixed
A204K98WHPRQPW:3UNH76FOCTCYGDO46BXBMKLEC8EMYH,GRASS,"temporal, read silently, Fixed",26,10,8,10,77.62880000019074,12,0,2,Temporal,8,Silent,8,Fixed
A204K98WHPRQPW:3UNH76FOCTCYGDO46BXBMKLEC8EMYH,JAR,"temporal, read silently, Fixed",26,9,9,9,83.641,12,1,0,Temporal,9,Silent,9,Fixed
A204K98WHPRQPW:3UNH76FOCTCYGDO46BXBMKLEC8EMYH,PIT,"temporal, read silently, Fixed",26,11,10,11,90.29319999980926,12,0,1,Temporal,10,Silent,10,Fixed
A204K98WHPRQPW:3UNH76FOCTCYGDO46BXBMKLEC8EMYH,POOL,"temporal, read silently, Fixed",26,2,11,2,95.406,12,0,9,Temporal,11,Silent,11,Fixed
A204K98WHPRQPW:3UNH76FOCTCYGDO46BXBMKLEC8EMYH,WORM,"temporal, read silently, Fixed",26,8,12,8,101.54910000038147,12,0,4,Temporal,12,Silent,12,Fixed
A204K98WHPRQPW:3UNH76FOCTCYGDO46BXBMKLEC8EMYH,APE,"temporal, read silently, Fixed",27,12,1,12,26.435800000190735,12,0,11,Temporal,1,Silent,1,Fixed
A204K98WHPRQPW:3UNH76FOCTCYGDO46BXBMKLEC8EMYH,ARK,"temporal, read silently, Fixed",27,4,2,4,32.12220000076294,12,0,2,Temporal,2,Silent,2,Fixed
A204K98WHPRQPW:3UNH76FOCTCYGDO46BXBMKLEC8EMYH,BROOM,"temporal, read silently, Fixed",27,10,3,10,40.87070000076294,12,0,7,Temporal,3,Silent,3,Fixed
A204K98WHPRQPW:3UNH76FOCTCYGDO46BXBMKLEC8EMYH,CHIN,"temporal, read silently, Fixed",27,9,4,9,44.88020000076294,12,0,5,Temporal,4,Silent,4,Fixed
A204K98WHPRQPW:3UNH76FOCTCYGDO46BXBMKLEC8EMYH,DOG,"temporal, read silently, Fixed",27,2,5,2,50.931400000572204,12,0,3,Temporal,5,Silent,5,Fixed
A204K98WHPRQPW:3UNH76FOCTCYGDO46BXBMKLEC8EMYH,GATE,"temporal, read silently, Fixed",27,5,6,5,57.884,12,0,1,Temporal,6,Silent,6,Fixed
A204K98WHPRQPW:3UNH76FOCTCYGDO46BXBMKLEC8EMYH,GEESE,"temporal, read silently, Fixed",27,11,7,11,66.63770000076293,12,0,4,Temporal,7,Silent,7,Fixed
A204K98WHPRQPW:3UNH76FOCTCYGDO46BXBMKLEC8EMYH,GRASS,"temporal, read silently, Fixed",27,1,8,1,76.34140000057221,12,0,7,Temporal,8,Silent,8,Fixed
A204K98WHPRQPW:3UNH76FOCTCYGDO46BXBMKLEC8EMYH,JAR,"temporal, read silently, Fixed",27,6,9,6,82.15470000076294,12,0,3,Temporal,9,Silent,9,Fixed
A204K98WHPRQPW:3UNH76FOCTCYGDO46BXBMKLEC8EMYH,PIT,"temporal, read silently, Fixed",27,8,10,8,88.97130000019074,12,0,2,Temporal,10,Silent,10,Fixed
A204K98WHPRQPW:3UNH76FOCTCYGDO46BXBMKLEC8EMYH,POOL,"temporal, read silently, Fixed",27,7,11,7,94.8185,12,0,4,Temporal,11,Silent,11,Fixed
A204K98WHPRQPW:3UNH76FOCTCYGDO46BXBMKLEC8EMYH,WORM,"temporal, read silently, Fixed",27,3,12,3,96.8845,12,0,9,Temporal,12,Silent,12,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,LAND,"spatial, read silently, Fixed",1,7,7,1,8.644699999999954,12,0,6,Spatial,7,Silent,1,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,LINT,"spatial, read silently, Fixed",1,8,8,2,11.808899999999907,12,0,6,Spatial,8,Silent,2,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BAND,"spatial, read silently, Fixed",1,1,1,3,15.291099999999977,12,0,2,Spatial,1,Silent,3,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,CART,"spatial, read silently, Fixed",1,4,4,4,17.530399999999908,12,1,0,Spatial,4,Silent,4,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,STORE,"spatial, read silently, Fixed",1,9,9,5,21.01939999999991,12,0,4,Spatial,9,Silent,5,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,CLAY,"spatial, read silently, Fixed",1,5,5,6,23.1795,12,0,1,Spatial,5,Silent,6,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BOWL,"spatial, read silently, Fixed",1,3,3,7,27.699899999999907,12,0,4,Spatial,3,Silent,7,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,TRASH,"spatial, read silently, Fixed",1,10,10,8,29.15779999999993,12,0,2,Spatial,10,Silent,8,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,WING,"spatial, read silently, Fixed",1,12,12,9,36.32769999999995,12,0,3,Spatial,12,Silent,9,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BOARD,"spatial, read silently, Fixed",1,2,2,10,37.7955,12,0,8,Spatial,2,Silent,10,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,WEB,"spatial, read silently, Fixed",1,11,11,11,40.610099999999974,12,1,0,Spatial,11,Silent,11,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,INN,"spatial, read silently, Fixed",1,6,6,12,41.71509999999998,12,0,6,Spatial,6,Silent,12,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,CLAY,"spatial, read silently, Fixed",2,5,5,1,3.2032,12,0,4,Spatial,5,Silent,1,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,LINT,"spatial, read silently, Fixed",2,8,8,2,5.404300000000046,12,0,6,Spatial,8,Silent,2,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,INN,"spatial, read silently, Fixed",2,6,6,3,8.835400000000023,12,0,3,Spatial,6,Silent,3,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,CART,"spatial, read silently, Fixed",2,4,4,4,11.474900000000023,12,1,0,Spatial,4,Silent,4,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,TRASH,"spatial, read silently, Fixed",2,10,10,5,12.48970000000007,12,0,5,Spatial,10,Silent,5,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,WEB,"spatial, read silently, Fixed",2,11,11,6,15.20770000000007,12,0,5,Spatial,11,Silent,6,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BAND,"spatial, read silently, Fixed",2,1,1,7,16.442599999999977,12,0,6,Spatial,1,Silent,7,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,STORE,"spatial, read silently, Fixed",2,9,9,8,19.5425,12,0,1,Spatial,9,Silent,8,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BOWL,"spatial, read silently, Fixed",2,3,3,9,20.674800000000047,12,0,6,Spatial,3,Silent,9,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,WING,"spatial, read silently, Fixed",2,12,12,10,24.17820000000007,12,0,2,Spatial,12,Silent,10,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BOARD,"spatial, read silently, Fixed",2,2,2,11,25.26720000000007,12,0,9,Spatial,2,Silent,11,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,LAND,"spatial, read silently, Fixed",2,7,7,12,28.149400000000025,12,0,5,Spatial,7,Silent,12,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,LINT,"spatial, read silently, Fixed",3,8,8,1,6.7852,12,0,7,Spatial,8,Silent,1,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BOARD,"spatial, read silently, Fixed",3,2,2,2,13.384400000000023,12,1,0,Spatial,2,Silent,2,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,STORE,"spatial, read silently, Fixed",3,9,9,3,14.63320000000007,12,0,6,Spatial,9,Silent,3,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,TRASH,"spatial, read silently, Fixed",3,10,10,4,15.733600000000093,12,0,6,Spatial,10,Silent,4,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,CLAY,"spatial, read silently, Fixed",3,5,5,5,19.037600000000094,12,1,0,Spatial,5,Silent,5,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,WEB,"spatial, read silently, Fixed",3,11,11,6,20.728400000000022,12,0,5,Spatial,11,Silent,6,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,LAND,"spatial, read silently, Fixed",3,7,7,7,23.520600000000094,12,1,0,Spatial,7,Silent,7,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,CART,"spatial, read silently, Fixed",3,4,4,8,24.43020000000007,12,0,4,Spatial,4,Silent,8,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BOWL,"spatial, read silently, Fixed",3,3,3,9,27.28040000000002,12,0,6,Spatial,3,Silent,9,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BAND,"spatial, read silently, Fixed",3,1,1,10,30.044800000000045,12,0,9,Spatial,1,Silent,10,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,WING,"spatial, read silently, Fixed",3,12,12,11,32.30470000000007,12,0,1,Spatial,12,Silent,11,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,INN,"spatial, read silently, Fixed",3,6,6,12,33.330300000000044,12,0,6,Spatial,6,Silent,12,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,STORE,"spatial, read silently, Fixed",4,9,9,1,3.2682999999999303,12,0,8,Spatial,9,Silent,1,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,LINT,"spatial, read silently, Fixed",4,8,8,2,4.5423,12,0,6,Spatial,8,Silent,2,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,CART,"spatial, read silently, Fixed",4,4,4,3,10.036900000000024,12,0,1,Spatial,4,Silent,3,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BOARD,"spatial, read silently, Fixed",4,2,2,4,11.212599999999977,12,0,2,Spatial,2,Silent,4,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,WEB,"spatial, read silently, Fixed",4,11,11,5,14.649900000000024,12,0,6,Spatial,11,Silent,5,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,CLAY,"spatial, read silently, Fixed",4,5,5,6,15.962699999999954,12,0,1,Spatial,5,Silent,6,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,LAND,"spatial, read silently, Fixed",4,7,7,7,18.914,12,1,0,Spatial,7,Silent,7,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BAND,"spatial, read silently, Fixed",4,1,1,8,19.90679999999993,12,0,7,Spatial,1,Silent,8,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BOWL,"spatial, read silently, Fixed",4,3,3,9,22.691599999999976,12,0,6,Spatial,3,Silent,9,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,TRASH,"spatial, read silently, Fixed",4,10,10,10,24.04429999999993,12,1,0,Spatial,10,Silent,10,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,INN,"spatial, read silently, Fixed",4,6,6,11,26.7065,12,0,5,Spatial,6,Silent,11,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,WING,"spatial, read silently, Fixed",4,12,12,12,27.67279999999993,12,1,0,Spatial,12,Silent,12,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,CLAY,"spatial, read silently, Fixed",5,5,5,1,3.654900000000023,12,0,4,Spatial,5,Silent,1,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,STORE,"spatial, read silently, Fixed",5,9,9,2,5.035900000000023,12,0,7,Spatial,9,Silent,2,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,CART,"spatial, read silently, Fixed",5,4,4,3,8.319,12,0,1,Spatial,4,Silent,3,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BOWL,"spatial, read silently, Fixed",5,3,3,4,11.242400000000023,12,0,1,Spatial,3,Silent,4,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,TRASH,"spatial, read silently, Fixed",5,10,10,5,12.800999999999883,12,0,5,Spatial,10,Silent,5,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,LINT,"spatial, read silently, Fixed",5,8,8,6,13.904099999999977,12,0,2,Spatial,8,Silent,6,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BOARD,"spatial, read silently, Fixed",5,2,2,7,17.090400000000024,12,0,5,Spatial,2,Silent,7,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,WING,"spatial, read silently, Fixed",5,12,12,8,18.225900000000024,12,0,4,Spatial,12,Silent,8,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,LAND,"spatial, read silently, Fixed",5,7,7,9,19.882499999999883,12,0,2,Spatial,7,Silent,9,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BAND,"spatial, read silently, Fixed",5,1,1,10,23.58620000000007,12,0,9,Spatial,1,Silent,10,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,WEB,"spatial, read silently, Fixed",5,11,11,11,26.05020000000007,12,1,0,Spatial,11,Silent,11,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,INN,"spatial, read silently, Fixed",5,6,6,12,27.22479999999993,12,0,6,Spatial,6,Silent,12,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,INN,"spatial, read silently, Fixed",6,6,6,1,2.7878000000000465,12,0,5,Spatial,6,Silent,1,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BOARD,"spatial, read silently, Fixed",6,2,2,2,6.595800000000047,12,1,0,Spatial,2,Silent,2,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,TRASH,"spatial, read silently, Fixed",6,10,10,3,7.811699999999953,12,0,7,Spatial,10,Silent,3,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,CLAY,"spatial, read silently, Fixed",6,5,5,4,8.828,12,0,1,Spatial,5,Silent,4,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,LAND,"spatial, read silently, Fixed",6,7,7,5,11.892699999999953,12,0,2,Spatial,7,Silent,5,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,WING,"spatial, read silently, Fixed",6,12,12,6,12.840800000000046,12,0,6,Spatial,12,Silent,6,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BAND,"spatial, read silently, Fixed",6,1,1,7,14.109,12,0,6,Spatial,1,Silent,7,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,CART,"spatial, read silently, Fixed",6,4,4,8,17.239899999999906,12,0,4,Spatial,4,Silent,8,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,WEB,"spatial, read silently, Fixed",6,11,11,9,19.084199999999953,12,0,2,Spatial,11,Silent,9,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,STORE,"spatial, read silently, Fixed",6,9,9,10,20.092699999999954,12,0,1,Spatial,9,Silent,10,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BOWL,"spatial, read silently, Fixed",6,3,3,11,22.446100000000094,12,0,8,Spatial,3,Silent,11,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,LINT,"spatial, read silently, Fixed",6,8,8,12,23.859800000000046,12,0,4,Spatial,8,Silent,12,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,STORE,"spatial, read silently, Fixed",7,9,9,1,7.9944,12,0,8,Spatial,9,Silent,1,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,CLAY,"spatial, read silently, Fixed",7,5,5,2,9.240100000000092,12,0,3,Spatial,5,Silent,2,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,CART,"spatial, read silently, Fixed",7,4,4,3,14.660800000000046,12,0,1,Spatial,4,Silent,3,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,WEB,"spatial, read silently, Fixed",7,11,11,4,18.247300000000045,12,0,7,Spatial,11,Silent,4,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,INN,"spatial, read silently, Fixed",7,6,6,5,19.586800000000046,12,0,1,Spatial,6,Silent,5,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,TRASH,"spatial, read silently, Fixed",7,10,10,6,21.263900000000138,12,0,4,Spatial,10,Silent,6,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,WING,"spatial, read silently, Fixed",7,12,12,7,24.9665,12,0,5,Spatial,12,Silent,7,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BOARD,"spatial, read silently, Fixed",7,2,2,8,26.4465,12,0,6,Spatial,2,Silent,8,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,LAND,"spatial, read silently, Fixed",7,7,7,9,27.637400000000138,12,0,2,Spatial,7,Silent,9,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BOWL,"spatial, read silently, Fixed",7,3,3,10,31.757699999999954,12,0,7,Spatial,3,Silent,10,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,LINT,"spatial, read silently, Fixed",7,8,8,11,32.870600000000096,12,0,3,Spatial,8,Silent,11,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BAND,"spatial, read silently, Fixed",7,1,1,12,34.696100000000094,12,0,11,Spatial,1,Silent,12,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,STORE,"spatial, read silently, Fixed",8,9,9,1,13.513300000000047,12,0,8,Spatial,9,Silent,1,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,LINT,"spatial, read silently, Fixed",8,8,8,2,14.649300000000046,12,0,6,Spatial,8,Silent,2,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,INN,"spatial, read silently, Fixed",8,6,6,3,19.129800000000046,12,0,3,Spatial,6,Silent,3,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,WEB,"spatial, read silently, Fixed",8,11,11,4,21.460300000000046,12,0,7,Spatial,11,Silent,4,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BOARD,"spatial, read silently, Fixed",8,2,2,5,26.597600000000092,12,0,3,Spatial,2,Silent,5,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BOWL,"spatial, read silently, Fixed",8,3,3,6,27.58169999999995,12,0,3,Spatial,3,Silent,6,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,WING,"spatial, read silently, Fixed",8,12,12,7,31.810199999999952,12,0,5,Spatial,12,Silent,7,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,CLAY,"spatial, read silently, Fixed",8,5,5,8,32.892899999999905,12,0,3,Spatial,5,Silent,8,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,TRASH,"spatial, read silently, Fixed",8,10,10,9,33.757800000000046,12,0,1,Spatial,10,Silent,9,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,LAND,"spatial, read silently, Fixed",8,7,7,10,36.71960000000009,12,0,3,Spatial,7,Silent,10,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,BAND,"spatial, read silently, Fixed",8,1,1,11,38.06930000000005,12,0,10,Spatial,1,Silent,11,Fixed
A212B52UVUR4RG:3300DTYQT3ORVN55Y3SYWQD34X7EQI,CART,"spatial, read silently, Fixed",8,4,4,12,39.508699999999955,12,0,8,Spatial,4,Silent,12,Fixed
